1000,100,1.76
1000,100,1.44
1000,100,2.4
1000,100,0.64
1000,100,0.8
1000,100,2.56
1000,100,1.44
1000,100,2.4
1000,100,1.92
1000,100,1.28
1000,100,1.44
1000,100,1.44
1000,100,0.8
1000,100,1.28
1000,100,0.96
1000,100,1.28
1000,100,1.44
1000,100,1.6
1000,100,1.76
1000,100,0.96
1000,100,1.92
1000,100,2.4
1000,100,2.08
1000,100,1.44
1000,100,1.44
1000,100,1.6
1000,100,2.24
1000,100,1.28
1000,100,2.08
1000,100,1.12
1000,100,1.28
1000,100,3.2
1000,100,1.44
1000,100,1.92
1000,100,1.28
1000,100,1.92
1000,100,2.08
1000,100,2.08
1000,100,2.08
1000,100,1.12
1000,100,1.44
1000,100,1.28
1000,100,1.92
1000,100,1.28
1000,100,0.96
1000,100,1.6
1000,100,2.88
1000,100,2.08
1000,100,1.76
1000,100,0.8
1000,100,1.44
1000,100,1.44
1000,100,1.12
1000,100,1.28
1000,100,1.6
1000,100,1.6
1000,100,1.44
1000,100,1.44
1000,100,2.24
1000,100,2.4
1000,100,1.44
1000,100,1.76
1000,100,1.12
1000,100,0.8
1000,100,1.44
1000,100,1.44
1000,100,2.08
1000,100,1.6
1000,100,1.12
1000,100,1.76
1000,100,2.56
1000,100,2.56
1000,100,1.44
1000,100,1.28
1000,100,1.28
1000,100,1.12
1000,100,0.32
1000,100,1.76
1000,100,1.6
1000,100,1.6
1000,100,1.44
1000,100,1.44
1000,100,1.44
1000,100,1.28
1000,100,1.6
1000,100,1.6
1000,100,1.44
1000,100,0.96
1000,100,1.12
1000,100,1.6
1000,100,1.12
1000,100,1.44
1000,100,1.6
1000,100,1.44
1000,100,1.92
1000,100,2.24
1000,100,1.44
1000,100,1.44
1000,100,1.28
1000,100,1.6
1000,200,2.08
1000,200,2.08
1000,200,1.76
1000,200,1.28
1000,200,2.72
1000,200,0.96
1000,200,1.2
1000,200,1.68
1000,200,1.36
1000,200,1.12
1000,200,1.28
1000,200,2.08
1000,200,1.92
1000,200,1.28
1000,200,1.28
1000,200,2.32
1000,200,1.84
1000,200,1.84
1000,200,1.76
1000,200,1.04
1000,200,1.84
1000,200,0.8
1000,200,2.4
1000,200,1.44
1000,200,1.28
1000,200,1.28
1000,200,1.2
1000,200,1.2
1000,200,1.68
1000,200,1.6
1000,200,1.76
1000,200,0.96
1000,200,1.12
1000,200,1.84
1000,200,1.36
1000,200,2.4
1000,200,1.28
1000,200,1.2
1000,200,1.6
1000,200,1.2
1000,200,1.84
1000,200,1.2
1000,200,1.28
1000,200,1.36
1000,200,1.6
1000,200,2.16
1000,200,1.76
1000,200,1.28
1000,200,1.36
1000,200,1.68
1000,200,1.28
1000,200,1.52
1000,200,1.92
1000,200,1.2
1000,200,1.36
1000,200,1.28
1000,200,1.28
1000,200,1.2
1000,200,1.44
1000,200,1.44
1000,200,1.68
1000,200,2.32
1000,200,1.36
1000,200,2.08
1000,200,2.0
1000,200,1.92
1000,200,1.44
1000,200,1.68
1000,200,0.88
1000,200,2.0
1000,200,0.96
1000,200,1.36
1000,200,1.68
1000,200,2.0
1000,200,1.68
1000,200,1.44
1000,200,1.68
1000,200,1.6
1000,200,1.2
1000,200,1.28
1000,200,0.64
1000,200,0.96
1000,200,1.68
1000,200,1.6
1000,200,1.92
1000,200,1.52
1000,200,1.52
1000,200,1.6
1000,200,2.96
1000,200,1.44
1000,200,1.52
1000,200,1.84
1000,200,1.52
1000,200,1.52
1000,200,0.8
1000,200,1.76
1000,200,1.28
1000,200,2.16
1000,200,1.84
1000,200,1.28
1000,300,1.3333333333333333
1000,300,1.28
1000,300,1.4933333333333334
1000,300,1.3333333333333333
1000,300,1.3333333333333333
1000,300,1.44
1000,300,1.2266666666666666
1000,300,1.3866666666666667
1000,300,2.3466666666666667
1000,300,1.1733333333333333
1000,300,1.28
1000,300,1.5466666666666666
1000,300,1.8666666666666667
1000,300,1.44
1000,300,1.9733333333333334
1000,300,1.0133333333333334
1000,300,1.44
1000,300,1.28
1000,300,1.6533333333333333
1000,300,1.3866666666666667
1000,300,1.28
1000,300,1.9733333333333334
1000,300,1.5466666666666666
1000,300,1.9733333333333334
1000,300,1.4933333333333334
1000,300,1.8133333333333332
1000,300,2.08
1000,300,1.7066666666666668
1000,300,1.1733333333333333
1000,300,1.4933333333333334
1000,300,1.9733333333333334
1000,300,1.44
1000,300,1.6
1000,300,1.76
1000,300,1.7066666666666668
1000,300,1.6
1000,300,1.1733333333333333
1000,300,1.3333333333333333
1000,300,1.0666666666666667
1000,300,1.9733333333333334
1000,300,1.4933333333333334
1000,300,0.7466666666666667
1000,300,1.1733333333333333
1000,300,1.4933333333333334
1000,300,1.1733333333333333
1000,300,1.8133333333333332
1000,300,1.1733333333333333
1000,300,1.6
1000,300,1.3866666666666667
1000,300,1.44
1000,300,1.12
1000,300,1.4933333333333334
1000,300,1.7066666666666668
1000,300,1.8666666666666667
1000,300,1.6
