1000.0,100.0,1.53087676767677,1.5308739353645693,1.5308795999889708,2.8323122006725494e-06
1000.0,200.0,1.5302626262626242,1.5302613890555365,1.5302638634697119,1.2372070877118342e-06
1000.0,300.0,1.5295407407407402,1.5295399153097267,1.5295415661717537,8.254310136474217e-07
1000.0,400.0,1.530109090909092,1.5301083268787714,1.5301098549394125,7.640303205505827e-07
1000.0,500.0,1.5298133333333348,1.5298129301791275,1.5298137364875422,4.0315420727012317e-07
1000.0,600.0,1.529834343434344,1.5298339281605349,1.529834758708153,4.1527380918438307e-07
1000.0,700.0,1.529874747474747,1.5298744102171553,1.5298750847323386,3.372575917320315e-07
1000.0,800.0,1.5301454545454527,1.5301451074972294,1.530145801593676,3.470482232796196e-07
1000.0,900.0,1.5302895622895665,1.5302893664866257,1.5302897580925072,1.9580294067179958e-07
1000.0,1000.0,1.529658181818183,1.5296579387598657,1.5296584248765002,2.4305831732278206e-07
1000.0,1100.0,1.5302229568411385,1.530222699035546,1.530223214646731,2.5780559246376166e-07
1000.0,1200.0,1.5297710437710454,1.5297708382611517,1.5297712492809392,2.055098938002515e-07
1000.0,1300.0,1.5303670551670552,1.5303668954479828,1.5303672148861276,1.5971907240623618e-07
1000.0,1400.0,1.5300652236652235,1.530065057675581,1.530065389654866,1.6598964236795857e-07
1000.0,1500.0,1.5298079461279472,1.529807783662733,1.5298081085931614,1.624652140606133e-07
1000.0,1600.0,1.5305101010100997,1.5305099411728742,1.530510260847325,1.5983722543254473e-07
1000.0,1700.0,1.5303158645276302,1.530315717426256,1.5303160116290044,1.4710137426300796e-07
1000.0,1800.0,1.5301225589225609,1.530122436773319,1.5301226810718027,1.2214924174003283e-07
1000.0,1900.0,1.529981924508239,1.5299818048868798,1.5299820441295984,1.1962135931146356e-07
1000.0,2000.0,1.5300226262626286,1.5300225108816266,1.5300227416436307,1.1538100218591378e-07
1000.0,2100.0,1.529940933140934,1.5299408155273295,1.5299410507545383,1.1761360432884231e-07
1000.0,2200.0,1.5298769513314965,1.5298768373008917,1.5298770653621012,1.1403060481170295e-07
1000.0,2300.0,1.5298072902942492,1.5298071935909527,1.5298073869975457,9.670329647243049e-08
1000.0,2400.0,1.5297764309764326,1.5297763636543684,1.5297764982984967,6.732206418388758e-08
1000.0,2500.0,1.5304481616161614,1.5304480502199693,1.5304482730123534,1.1139619215273676e-07
1000.0,2600.0,1.5298486402486395,1.5298485496102332,1.5298487308870459,9.063840643373718e-08
1000.0,2700.0,1.5298202768424993,1.529820196872501,1.5298203568124977,7.996999833621663e-08
1000.0,2800.0,1.5299082251082272,1.5299081503869134,1.529908299829541,7.47213137393708e-08
1000.0,2900.0,1.5299566701497738,1.5299565881704946,1.529956752129053,8.197927910618338e-08
1000.0,3000.0,1.5298634343434347,1.529863355338059,1.5298635133488105,7.900537571294761e-08
1000.0,3100.0,1.5300149885956331,1.5300149120179038,1.5300150651733624,7.657772920375794e-08
1000.0,3200.0,1.530191919191919,1.530191852683554,1.5301919857002841,6.650836494729724e-08
1000.0,3300.0,1.5301685950413233,1.5301685353741066,1.53016865470854,5.966721682984021e-08
1000.0,3400.0,1.5303610219845534,1.5303609540661236,1.5303610899029831,6.79184297241484e-08
1000.0,3500.0,1.530376681096684,1.5303766201308504,1.5303767420625174,6.096583358326819e-08
1000.0,3600.0,1.530411223344557,1.5304111616566156,1.5304112850324985,6.16879415011401e-08
