0.1,0.0012225368046779918
0.1,0.0
0.1,0.0005355560109430923
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0014975380262875924
0.1,0.0037197599809751913
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.00028474385196054774
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0005111982796137009
0.1,0.00127397653543904
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.001402908244953215
0.1,0.0
0.1,0.0
0.1,0.0
0.1,5.561040310822988e-05
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0008473123490090488
0.1,0.0
0.1,0.0002340310632808992
0.1,7.68815232070417e-05
0.1,0.0011290540659508307
0.1,0.0
0.1,0.0
0.1,0.0002014880249350283
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0036606138396305795
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,5.0199150094975536e-05
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0011495898793677602
0.1,5.2153999503287997e-05
0.1,0.001393865335318209
0.1,0.0007084171172238946
0.1,0.0001112238300735161
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.00011452154370111435
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,6.140775130721955e-05
0.1,0.0
0.1,0.0
0.1,0.0003095044808316551
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.00018692295399447398
0.1,0.0
0.1,0.00040401951181846335
0.1,0.0
0.1,0.0
0.1,0.0005386434915504351
0.1,0.0
0.1,0.0013400201444003163
0.1,0.0
0.1,0.0
0.1,0.001575365995712953
0.1,0.0
0.1,0.0
0.1,0.0012465204441898757
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0009456508283670122
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.00032552696823063567
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,4.758634230184772e-05
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0017406754604894388
0.1,0.0
0.1,0.0005604715379438882
0.1,1.8341470410206952e-05
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0016117559673941948
0.1,0.0006602690061870015
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0032710982421930465
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0010685543107015307
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0006868095225544875
0.1,0.0
0.1,0.0
0.1,0.00027201040702304807
0.1,0.0
0.1,0.0
0.1,0.0023642310809156844
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0009548386382750548
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.1,3.689318970319325e-05
0.1,0.0
0.1,0.0
0.1,0.0005205079668199807
0.1,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.2,0.0013300137496450918
0.2,0.0022467947749536927
0.2,0.004016345831541912
0.2,9.502056413283927e-05
0.2,0.004100461874888613
0.2,0.0028980652869476306
0.2,0.004715476217024843
0.2,0.0017231900567565342
0.2,0.0015149365630321948
0.2,0.001768989867281233
0.2,0.00026634572913411444
0.2,0.0004011867767528645
0.2,0.00056873371405527
0.2,0.0008680134494093334
0.2,0.001297048310903725
0.2,0.0015362533372225839
0.2,0.0041292861847629985
0.2,0.0017380430624945836
0.2,0.002120737491207399
0.2,0.00015565982041373667
0.2,0.0062886168332152844
0.2,0.010989998707186248
0.2,0.0012095189608962644
0.2,0.004225596499843365
0.2,0.0017361399908806083
0.2,9.661539284885244e-05
0.2,0.0
0.2,0.0016362568703168765
0.2,0.006440271729730119
0.2,0.007449527015534728
0.2,0.004343557795982124
0.2,0.0007445227039205712
0.2,0.0007117188931900913
0.2,0.004303623371181621
0.2,0.005282214690336644
0.2,0.0
0.2,0.0
0.2,0.002087986427841429
0.2,0.005157224546206554
0.2,0.0004066391592180905
0.2,0.002680968396656125
0.2,0.0002565919353587396
0.2,0.003362229047591582
0.2,0.000163456568367188
0.2,0.00194791550352375
0.2,0.0015897321913422792
0.2,0.0019944547282153436
0.2,0.0005343922962053495
0.2,0.0003309890788065071
0.2,0.0036954635029326677
0.2,0.0012505711281809622
0.2,0.003300286632289526
0.2,0.005191941166795781
0.2,0.0021147271510708735
0.2,9.93564539948388e-05
0.2,0.0019110889745136844
0.2,0.0008998583858522635
0.2,0.006692002108134215
0.2,0.014172283746371507
0.2,0.004111713125292222
0.2,0.0009068965990315208
0.2,3.269665402939244e-05
0.2,0.0022515595116942974
0.2,0.002479693465134273
0.2,0.0009410610101552007
0.2,0.0003716618649102248
0.2,0.0010943652718443772
0.2,0.002738747456481846
0.2,0.0007853473721321194
0.2,0.00025817604435597667
0.2,0.0025447311295372817
0.2,0.0
0.2,0.0026290618178574647
0.2,0.001692941001504262
0.2,0.0029495688235538883
0.2,0.010420738396018316
0.2,0.0015887811042288851
0.2,0.004400080400386048
0.2,0.005634958889663258
0.2,0.004609368451703977
0.2,0.0024911393469231892
0.2,0.0019899754783942337
0.2,0.0007005051799710087
0.2,0.0008047938880862381
0.2,1.5972790369451563e-05
0.2,0.0
0.2,0.003973427092690448
0.2,0.0035843437620950614
0.2,0.0023500937202178924
0.2,0.0003006855752845667
0.2,0.0011762883684110232
0.2,0.0004837459468157203
0.2,0.0011143636684669263
0.2,0.0033370586355004257
0.2,0.0072084653058375765
0.2,0.002543519803624473
0.2,0.0022302820211679477
0.2,0.0007337362434386188
0.2,0.0008657697930695056
0.2,0.0016843437016567414
0.2,0.004075726002915462
0.2,0.0007914110582918586
0.2,0.0014634787578523586
0.2,0.0057006839077643106
0.2,0.0017335689577119811
0.2,0.00264976668359293
0.2,0.0063734491540661875
0.2,0.0005765982871683238
0.2,0.0066512019116302
0.2,0.0007498533351078733
0.2,0.0030096177841005558
0.2,0.0007614570613059409
0.2,0.0017574825606879558
