log,1,300,837.5424852102294
log,1,300,818.5419769769538
log,1,300,803.5577019856968
log,1,300,801.5701441391234
log,1,300,844.0419277366551
log,1,300,815.8467544984192
log,1,300,823.2360871583372
log,1,300,802.1602516324263
log,1,300,808.1201275603656
log,1,300,806.4653025033581
log,1,300,776.9530367545906
log,1,300,784.5517590168514
log,1,300,877.7283516227657
log,1,300,784.0704928692444
log,1,300,840.0033068398429
log,1,300,819.7347931439608
log,1,300,811.9896132790803
log,1,300,776.0745942998145
log,1,300,801.2369303294322
log,1,300,874.3150863078595
log,1,300,793.5934680217277
log,1,300,854.865040416232
log,1,300,831.1657003159573
log,1,300,806.3120780148313
log,1,300,822.1493550905518
log,1,300,831.1205968773073
log,1,300,807.5653584916172
log,1,300,821.6207420251507
log,1,300,790.2060494442946
log,1,300,762.4033089041044
log,1,300,778.8456765030267
log,1,300,819.1931586063446
log,1,300,771.3395224794169
log,1,300,826.5160155418046
log,1,300,844.1986098616289
log,1,300,808.2789963035119
log,1,300,868.1578533879009
log,1,300,796.8167498828403
log,1,300,771.1488305322049
log,1,300,795.4964421479871
log,1,300,744.9442916707826
log,1,300,833.8991357899065
log,1,300,803.2994330151471
log,1,300,806.2283049882767
log,1,300,805.0868398185809
log,1,300,840.9809199781815
log,1,300,867.5383634976962
log,1,300,765.6434865285055
log,1,300,806.2881083994366
log,1,300,765.701922692673
log,1,300,793.4641785467619
log,1,300,775.8020110211255
log,1,300,829.1889436948483
log,1,300,829.8775456659687
log,1,300,732.4133763305011
log,1,300,787.7809230303002
log,1,300,816.6709460805214
log,1,300,736.5741565696826
log,1,300,747.2884989379295
log,1,300,799.0586615885401
log,1,300,781.2898953474166
log,1,300,835.2411372309068
log,1,300,795.4675488307884
log,1,300,833.3730145950157
log,1,300,770.1136025358602
log,1,300,843.1333074332214
log,1,300,795.7143524569861
log,1,300,798.9032565605895
log,1,300,739.4277028704954
log,1,300,790.8795416777884
log,1,300,770.2929603309857
log,1,300,778.2052338195803
log,1,300,788.583822097598
log,1,300,810.310526189342
log,1,300,888.0551568818798
log,1,300,805.3669379863497
log,1,300,794.6130406226216
log,1,300,835.9957649545315
log,1,300,766.8672344091832
log,1,300,768.2976357964612
log,1,300,817.194657549851
log,1,300,833.1290482508898
log,1,300,790.9583613049704
log,1,300,753.6016134267082
log,1,300,832.9089589153821
log,1,300,849.067407356783
log,1,300,833.8005951870982
log,1,300,808.8715526443863
log,1,300,843.753930565667
log,1,300,788.0861463261734
log,1,300,807.8993529619063
log,1,300,775.8508413867391
log,1,300,776.4837954601288
log,1,300,817.0276733099662
log,1,300,786.2698085628733
log,1,300,806.7430644710919
log,1,300,823.5674101673841
log,1,300,762.0248035284495
log,1,300,798.4780229887523
log,1,300,745.4266748443436
log,1,300,815.0938339390012
log,10,300,571.4458461008363
log,10,300,619.728105850019
log,10,300,581.8976696682682
log,10,300,545.675318690235
log,10,300,619.2496700456661
log,10,300,570.0732039710397
log,10,300,546.8974363626731
log,10,300,512.6570297122695
log,10,300,558.8207605481655
log,10,300,542.3675434261128
log,10,300,586.8208874076612
log,10,300,536.8117568855062
log,10,300,692.1219565739515
log,10,300,561.8517955490859
log,10,300,540.4423878259859
log,10,300,517.5583275448099
log,10,300,564.9779831979799
log,10,300,500.0027156508289
log,10,300,505.20538628828166
log,10,300,555.3263426429436
log,10,300,545.418919416228
log,10,300,581.4777281757288
log,10,300,501.5007419259805
log,10,300,557.7447465137716
log,10,300,513.4768804006507
log,10,300,553.7932160570674
log,10,300,536.0007654416466
log,10,300,508.89178458766685
log,10,300,520.663658397265
log,10,300,589.7908137649382
log,10,300,530.9022928073175
log,10,300,505.2326196487086
log,10,300,540.901139607704
log,10,300,569.0045957339778
log,10,300,509.19274353581295
log,10,300,560.0029505864053
log,10,300,604.449998675912
log,10,300,590.9231893606419
log,10,300,553.1583638038912
log,10,300,524.2760604549906
log,10,300,578.9068611241115
log,10,300,514.6831708299825
log,10,300,561.376798859771
log,10,300,529.5170332829758
log,10,300,600.7427305260035
log,10,300,555.8299044120812
log,10,300,533.9237369501749
log,10,300,552.4673566005025
log,10,300,588.5856473105688
log,10,300,493.37492839490005
log,10,300,530.8771415017627
log,10,300,498.57606451816645
log,10,300,556.7437295540597
log,10,300,522.3078943117712
log,10,300,540.2667127208548
log,10,300,560.3260489464199
log,10,300,585.2763580240012
log,10,300,549.092465540724
log,10,300,581.2945476087099
log,10,300,567.209713644265
log,10,300,532.8772685871152
log,10,300,551.9463252809227
log,10,300,543.5714196679269
log,10,300,566.3854142467643
log,10,300,572.5551828344815
log,10,300,505.0763547359801
log,10,300,595.8115457933754
log,10,300,542.7887170206934
log,10,300,562.0790639812375
log,10,300,602.0432282208208
log,10,300,540.2625015058624
log,10,300,552.1834878073754
log,10,300,546.7500981997017
log,10,300,539.2267894375926
log,10,300,572.9910347341985
log,10,300,626.8311953862773
log,10,300,544.8240552043019
log,10,300,493.60440666725503
log,10,300,575.380006234914
log,10,300,574.7870724248718
log,10,300,563.2135393385595
log,10,300,557.938607441854
log,10,300,540.1215789108367
log,10,300,534.0713609926052
log,10,300,552.7672514007614
log,10,300,536.8341747909748
log,10,300,557.3550075628951
log,10,300,499.91190577152696
log,10,300,550.5333664098299
log,10,300,573.5446541068758
log,10,300,540.028377529197
log,10,300,556.2879922386563
log,10,300,604.0527350612853
log,10,300,551.8897325963687
log,10,300,603.7646921482454
log,10,300,515.783330233915
log,10,300,581.3733685061972
log,10,300,609.2796436153407
log,10,300,490.0493466298358
log,10,300,524.6558348874838
log,10,300,564.4174708119618
log,20,300,527.0997387561165
log,20,300,533.2498455233942
log,20,300,539.8768682903598
log,20,300,529.9415493525076
log,20,300,552.9894308751324
log,20,300,569.8283980018724
log,20,300,536.454413124718
log,20,300,519.0997801587051
log,20,300,530.0110794427436
log,20,300,518.6706602596447
log,20,300,592.5320495254574
log,20,300,523.3431798177792
log,20,300,566.8092409062853
log,20,300,545.9679082160186
log,20,300,525.3165650389359
log,20,300,557.7350719004162
log,20,300,529.01236533019
log,20,300,566.9654556997549
log,20,300,537.6322598088616
log,20,300,532.6368370257649
log,20,300,538.1335152162702
log,20,300,518.6687589495767
log,20,300,575.1996888719008
log,20,300,520.1054591502055
log,20,300,608.7549794590293
log,20,300,514.3082656069502
log,20,300,524.27850359855
log,20,300,558.0115366911823
log,20,300,513.2510400474894
log,20,300,491.6251082452326
log,20,300,549.3047222691775
log,20,300,527.5406104647991
log,20,300,523.6710532342936
log,20,300,493.45371444598527
log,20,300,500.3457209042844
log,20,300,545.0437494715447
log,20,300,480.80433760700544
log,20,300,520.391784527018
log,20,300,529.0989178805546
log,20,300,533.2225778789552
log,20,300,552.7370508940677
log,20,300,539.1682612618781
log,20,300,522.8208091054294
log,20,300,471.70180474841
log,20,300,513.9463813649321
log,20,300,528.7664200060141
log,20,300,521.5230486884798
log,20,300,505.4632286774237
log,20,300,504.9021279549426
log,20,300,588.7948069160778
log,20,300,577.8113563012904
log,20,300,486.6664321813168
log,20,300,569.4690731165566
log,20,300,508.6237201602113
log,20,300,509.13673542425954
log,20,300,567.218358269301
log,20,300,540.5408171611457
log,20,300,578.7568255024834
log,20,300,485.50400744032
log,20,300,499.28953137590486
log,20,300,578.4612539123802
log,20,300,507.8568937887239
log,20,300,543.7216025633809
log,20,300,602.2908411909306
log,20,300,529.234009454428
log,20,300,481.70856291242563
log,20,300,542.2590803541476
log,20,300,523.6861849299622
log,20,300,573.2779284074373
log,20,300,552.8853242002893
log,20,300,600.435405050041
log,20,300,537.599693048709
log,20,300,554.146363088534
log,20,300,544.685785132267
log,20,300,540.0925172874742
log,20,300,568.2384854078938
log,20,300,549.9260591687914
log,20,300,543.3825542580516
log,20,300,559.2027481648278
log,20,300,488.42090404564846
log,20,300,561.4158580291831
log,20,300,519.0964126765984
log,20,300,578.4620761568997
log,20,300,501.03691584550063
log,20,300,510.9611626048725
log,20,300,561.4000793572962
log,20,300,531.2758567014746
log,20,300,555.8839993942191
log,20,300,522.8105295565531
log,20,300,528.3144661984239
log,20,300,509.20455350925624
log,20,300,516.5797393603776
log,20,300,513.9025843359332
log,20,300,536.8948670157002
log,20,300,544.6442346342935
log,20,300,505.7885619511918
log,20,300,531.0820737773643
log,20,300,510.84242477358885
log,20,300,545.6880343274662
log,20,300,542.1339419245286
log,20,300,548.4285759695196
log,30,300,518.3263608386502
log,30,300,548.0503684102314
log,30,300,533.7458476925557
log,30,300,479.2612314256969
log,30,300,532.190924988855
log,30,300,497.19614484025794
log,30,300,509.4882144522335
log,30,300,540.2061240342028
log,30,300,502.452052943147
log,30,300,490.1421933318628
log,30,300,527.5554120939802
log,30,300,507.60197738412296
log,30,300,523.8795279942244
log,30,300,542.5750251716339
log,30,300,502.916027855073
log,30,300,490.36140362814194
log,30,300,562.4228718756616
log,30,300,572.0369486837333
log,30,300,550.1472423994388
log,30,300,540.3044609022924
log,30,300,545.4827518281819
log,30,300,589.0685206099965
log,30,300,508.8025302108136
log,30,300,533.5115385951036
log,30,300,543.0126105576187
log,30,300,554.1033141245252
log,30,300,513.6288337569115
log,30,300,475.74730865797244
log,30,300,535.7984745930503
log,30,300,514.7540045525436
log,30,300,474.25734787262843
log,30,300,534.6853282929922
log,30,300,548.0474702818855
log,30,300,525.3990615673222
log,30,300,523.1795684885446
log,30,300,518.4921047342295
log,30,300,562.578847691727
log,30,300,526.5143756024122
log,30,300,475.1315663709658
log,30,300,530.5991431201066
log,30,300,528.6002892460076
log,30,300,536.2773982610673
log,30,300,525.5232759594131
log,30,300,500.6960955505818
log,30,300,540.8088718043097
log,30,300,505.17559014836775
log,30,300,470.6764044543482
log,30,300,600.0073114850678
log,30,300,509.21192223289586
log,30,300,552.4795978770433
log,30,300,572.3703990756871
log,30,300,566.3264940708127
log,30,300,455.3884629493346
log,30,300,498.27061553992706
log,30,300,500.1661364240223
log,30,300,542.9845241391287
log,30,300,534.3261956829564
log,30,300,532.8566603088983
log,30,300,571.1667113945016
log,30,300,509.3789100849033
log,30,300,491.4055525713482
log,30,300,527.0058004318778
log,30,300,570.7551999173891
log,30,300,523.9569897082827
log,30,300,584.4923683633967
log,30,300,543.6685760430246
log,30,300,540.7892684391595
log,30,300,550.5760220823413
log,30,300,523.2095756106125
log,30,300,591.2326276468104
log,30,300,488.9714751067561
log,30,300,500.6537344008277
log,30,300,520.812544266767
log,30,300,566.6618572815655
log,30,300,546.9376804087932
log,30,300,524.5786821988124
log,30,300,552.6554719076244
log,30,300,576.2101707887401
log,30,300,544.3453269248284
log,30,300,548.6983431500086
log,30,300,548.6640034051692
log,30,300,485.7241130259856
log,30,300,537.8285105705637
log,30,300,577.4651805731995
log,30,300,505.3084452244854
log,30,300,573.5955469920792
log,30,300,515.0262046590339
log,30,300,534.3278286810527
log,30,300,556.6427362882132
log,30,300,542.7648587701199
log,30,300,485.4235166286187
log,30,300,514.465910035315
log,30,300,540.478547925047
log,30,300,490.77474211424675
log,30,300,535.8216621945353
log,30,300,516.446185054449
log,30,300,529.2968726379164
log,30,300,499.92579998055936
log,30,300,580.0487361778224
log,30,300,479.1654849576636
log,30,300,510.45544959753346
log,40,300,498.095977435604
log,40,300,556.6859243511548
log,40,300,502.60776243530165
log,40,300,486.139305570869
log,40,300,541.7795840980984
log,40,300,529.6061821940806
log,40,300,549.3280288531453
log,40,300,494.88491193412017
log,40,300,505.9407851338229
log,40,300,514.2329328926768
log,40,300,502.4927503830862
log,40,300,510.94190757442607
log,40,300,509.21661816007565
log,40,300,522.9073120508269
log,40,300,499.7703556892138
log,40,300,515.0230928528714
log,40,300,475.5423543363698
log,40,300,511.6292101859069
log,40,300,488.04736081692454
log,40,300,548.1043594438368
log,40,300,552.3610665270876
log,40,300,580.1708976011141
log,40,300,515.8528820958749
log,40,300,483.73152388709315
log,40,300,511.96758626199505
log,40,300,478.5502670494224
log,40,300,541.6482983867214
log,40,300,520.5979809940972
log,40,300,468.10917282313727
log,40,300,481.3670842852305
log,40,300,551.2442436963756
log,40,300,498.42416747654676
log,40,300,527.3934653868256
log,40,300,485.5338140162366
log,40,300,488.0683364010612
log,40,300,528.2158827876724
log,40,300,586.4287783964276
log,40,300,489.4724924606914
log,40,300,552.0094406158888
log,40,300,510.10011969919435
log,40,300,518.8380894106423
log,40,300,505.98756148360746
log,40,300,547.3711726546651
log,40,300,502.11661913746
log,40,300,528.954377506265
log,40,300,507.9851846314541
log,40,300,523.2929457546597
log,40,300,495.50778297815606
log,40,300,466.31915472177315
log,40,300,510.5802067311491
log,40,300,496.43268650249314
log,40,300,521.764173116203
log,40,300,509.383341471996
log,40,300,546.1514516083718
log,40,300,545.8870344531737
log,40,300,530.7723126452729
log,40,300,562.1698080411917
log,40,300,546.9799815870279
log,40,300,495.4896047016235
log,40,300,563.5965909977155
log,40,300,520.1204518650427
log,40,300,544.0197653040811
log,40,300,526.3407654766269
log,40,300,567.5519466640145
log,40,300,548.0641327617957
log,40,300,525.8652660605511
log,40,300,499.41652530242004
log,40,300,544.9793166747348
log,40,300,500.9105738611262
log,40,300,500.2477226727344
log,40,300,492.95204643763566
log,40,300,549.4832467580444
log,40,300,487.8086158033578
log,40,300,543.8574485667344
log,40,300,517.8604833473355
log,40,300,490.39773622532994
log,40,300,507.72188108193944
log,40,300,535.1836123865115
log,40,300,495.40357105632603
log,40,300,486.55082165763946
log,40,300,507.9683160628584
log,40,300,498.3704275379319
log,40,300,494.03500985242624
log,40,300,536.2568841653912
log,40,300,517.3887328061151
log,40,300,536.6491597801796
log,40,300,545.7397804208953
log,40,300,517.2048656949106
log,40,300,505.46899098888224
log,40,300,479.7962970050565
log,40,300,484.5040522890653
log,40,300,555.7982378983228
log,40,300,529.7265804197684
log,40,300,539.7365208905366
log,40,300,575.3890925406042
log,40,300,505.5824655328984
log,40,300,548.6192742723248
log,40,300,559.9969386525415
log,40,300,531.3897004545913
log,40,300,531.0786213677438
log,40,300,518.2855280580992
log,50,300,492.0605800167267
log,50,300,540.3814943202873
log,50,300,521.3345885091729
log,50,300,492.1442926835595
log,50,300,520.6661411982834
log,50,300,498.0739506102407
log,50,300,480.88380239281014
log,50,300,516.6753788560839
log,50,300,554.696672080887
log,50,300,497.9302720377078
log,50,300,515.4580391580023
log,50,300,480.9660383083151
log,50,300,510.07217191264726
log,50,300,595.203525249413
log,50,300,532.7651835230014
log,50,300,518.9491986934261
log,50,300,501.265084212577
log,50,300,475.69400246779
log,50,300,555.1686799363634
log,50,300,529.9538923567618
log,50,300,505.3416425670707
log,50,300,495.7259979285407
log,50,300,496.41869792460386
log,50,300,566.9749245677053
log,50,300,510.903843812172
log,50,300,492.83277240812754
log,50,300,529.5120199045123
log,50,300,469.23415399458946
log,50,300,498.6060331658445
log,50,300,474.27588715664024
log,50,300,551.2109227865396
log,50,300,568.7168008159525
log,50,300,514.8367399708476
log,50,300,501.1010814724474
log,50,300,483.1504014134284
log,50,300,537.8808843356934
log,50,300,523.2897834375505
log,50,300,502.2599336019908
log,50,300,511.9942612492113
log,50,300,532.4892134798574
log,50,300,516.6294758204808
log,50,300,507.5560229891244
log,50,300,516.4543036039197
log,50,300,523.0622751125438
log,50,300,548.4427975154956
log,50,300,512.4539608693176
log,50,300,539.6056983598977
log,50,300,509.0247578884706
log,50,300,519.6634600862757
log,50,300,541.5723042532487
log,50,300,525.8116609199063
log,50,300,556.7999904059013
log,50,300,525.4028978949876
log,50,300,508.0315970619533
