linear,1,300,20535.01055248593
linear,1,300,22212.32197810621
linear,1,300,21851.771107451506
linear,1,300,21211.395965717427
linear,1,300,21463.251306737187
linear,1,300,22360.07693761703
linear,1,300,20179.11387266461
linear,1,300,21460.65576604759
linear,1,300,21085.78243578917
linear,1,300,20712.31575051563
linear,1,300,21694.866005598422
linear,11,300,14322.489773744159
linear,11,300,15270.79867135013
linear,11,300,14657.446250644987
linear,11,300,14832.551688997903
linear,11,300,15056.736751992938
linear,11,300,14459.51101388336
linear,11,300,14486.542414680483
linear,11,300,14049.710929679419
linear,11,300,15670.433620504224
linear,11,300,14662.608943190722
linear,11,300,15141.639498383478
linear,21,300,10591.929984754343
linear,21,300,11135.409234214256
linear,21,300,10560.905454516389
linear,21,300,10620.11116604257
linear,21,300,10843.654156433813
